label,dice,hd
1,0.6664445184938355,1.4142135381698608
2,0.6664445184938355,1.0
1,0.6664445184938355,1.4142135381698608
2,0.6664445184938355,1.0
1,0.47140451272328693
2,0.3333333333333333
